			Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%
Time (y)	Year	DOY	WAL	ROOTD	WCL	CLV	CLVD	CRES	CRT	CST	DM	BASAL	TILTOT	TILG2	TSIZE	LAI	PHOT	RESMOB	YIELD	WAL	ROOTD	WCL	CLV	CLVD	CRES	CRT	CST	DM	BASAL	TILTOT	TILG2	TSIZE	LAI	PHOT	RESMOB	YIELD	WAL	ROOTD	WCL	CLV	CLVD	CRES	CRT	CST	DM	BASAL	TILTOT	TILG2	TSIZE	LAI	PHOT	RESMOB	YIELD	WAL	ROOTD	WCL	CLV	CLVD	CRES	CRT	CST	DM	BASAL	TILTOT	TILG2	TSIZE	LAI	PHOT	RESMOB	YIELD	WAL	ROOTD	WCL	CLV	CLVD	CRES	CRT	CST	DM	BASAL	TILTOT	TILG2	TSIZE	LAI	PHOT	RESMOB	YIELD
2011.66530054645	2011	244	105.334768	0.270491570594924	30.220486222239	75.5092227665434	0	3.07056442158802	78.5797871881314	0	1754.74683868511	93.52	4043	0	0.0186765329622912	2.54819404460234	5.80109077698013	0	0	105.334768	0.270491570594924	30.220486222239	75.5092227665434	0	3.07056442158802	78.5797871881314	0	1754.74683868511	93.52	4043	0	0.0186765329622912	2.54819404460234	5.80109077698013	0	0	105.334768	0.270491570594924	30.220486222239	75.5092227665434	0	3.07056442158802	78.5797871881314	0	1754.74683868511	93.52	4043	0	0.0186765329622912	2.54819404460234	5.80109077698013	0	0	105.334768	0.270491570594924	30.220486222239	75.5092227665434	0	3.07056442158802	78.5797871881314	0	1754.74683868511	93.52	4043	0	0.0186765329622912	2.54819404460234	5.80109077698013	0	0	105.334768	0.270491570594924	30.220486222239	75.5092227665434	0	3.07056442158802	78.5797871881314	0	1754.74683868511	93.52	4043	0	0.0186765329622912	2.54819404460234	5.80109077698013	0	0
2011.66803278689	2011	245	105.334768	0.270359361371939	30.2070593652377	76.1353603592325	0.495416010571291	7.04174232002279	78.2557241457675	0	1878.94969955177	93.5014477512642	4039.8064343	0	0.018846289196632	2.56983397661336	5.63952217471585	2.08768050978893	0	105.334768	0.270359361371939	30.2070593652377	76.1353603592325	0.495416010571291	7.04174232002279	78.2557241457675	0	1878.94969955177	93.5014477512642	4039.8064343	0	0.018846289196632	2.56983397661336	5.63952217471585	2.08768050978893	0	105.334768	0.270359361371939	30.2070593652377	76.1353603592325	0.495416010571291	7.04174232002279	78.2557241457675	0	1878.94969955177	93.5014477512642	4039.8064343	0	0.018846289196632	2.56983397661336	5.63952217471585	2.08768050978893	0	105.334768	0.270359361371939	30.2070593652377	76.1353603592325	0.495416010571291	7.04174232002279	78.2557241457675	0	1878.94969955177	93.5014477512642	4039.8064343	0	0.018846289196632	2.56983397661336	5.63952217471585	2.08768050978893	0	105.334768	0.270359361371939	30.2070593652377	76.1353603592325	0.495416010571291	7.04174232002279	78.2557241457675	0	1878.94969955177	93.5014477512642	4039.8064343	0	0.018846289196632	2.56983397661336	5.63952217471585	2.08768050978893	0
2011.67076502732	2011	246	103.342768	0.270856778610788	29.6917608833031	76.4153098350068	0.988011132166151	8.78841916435567	79.4118255401035	0	1939.7842783794	93.4830146885222	4061.31937114423	0	0.0188153904807239	2.57655203210927	6.41631551619752	3.00582483047062	0	103.342768	0.270856778610788	29.6917608833031	76.4153098350068	0.988011132166151	8.78841916435567	79.4118255401035	0	1939.7842783794	93.4830146885222	4061.31937114423	0	0.0188153904807239	2.57655203210927	6.41631551619752	3.00582483047062	0	103.342768	0.270856778610788	29.6917608833031	76.4153098350068	0.988011132166151	8.78841916435567	79.4118255401035	0	1939.7842783794	93.4830146885222	4061.31937114423	0	0.0188153904807239	2.57655203210927	6.41631551619752	3.00582483047062	0	103.342768	0.270856778610788	29.6917608833031	76.4153098350068	0.988011132166151	8.78841916435567	79.4118255401035	0	1939.7842783794	93.4830146885222	4061.31937114423	0	0.0188153904807239	2.57655203210927	6.41631551619752	3.00582483047062	0	103.342768	0.270856778610788	29.6917608833031	76.4153098350068	0.988011132166151	8.78841916435567	79.4118255401035	0	1939.7842783794	93.4830146885222	4061.31937114423	0	0.0188153904807239	2.57655203210927	6.41631551619752	3.00582483047062	0
2011.67349726776	2011	247	101.417748859328	0.271871001444992	29.2438073027247	47.9690790050063	1.74627525741832	5.09994026709894	81.8824001929579	0	1232.28415695358	93.4648356718692	4029.68008460807	0	0.0119039422479792	1.61258595162029	4.99497356500343	1.66629057245466	0.723822861531331	101.417748859328	0.271871001444992	29.2438073027247	49.6032149767068	1.67815386235095	5.27367709959305	81.8824001929579	0	1271.42790169111	93.4648356718692	4034.20548075311	0	0.0122956590122541	1.66752102157914	5.09160624996833	1.7230551679031	0.684697301448557	101.417748859328	0.271871001444992	29.2438073027247	51.2338900182061	1.61386135404459	5.44704597552723	81.8824001929579	0	1310.57062432709	93.4648356718692	4038.73087689816	0	0.0126856410045214	1.72233974476758	5.18476820984334	1.77969954183624	0.645571741365782	101.417748859328	0.271871001444992	29.2438073027247	54.4848573106016	1.49676299771491	5.79267985771577	81.8824001929579	0	1388.85300329437	93.4648356718692	4047.78166918825	0	0.0134604239466127	1.83162815083322	5.36119806923583	1.89262762515657	0.567320621200233	101.417748859328	0.271871001444992	29.2438073027247	57.7219808821927	1.39498018842929	6.13684191366456	81.8824001929579	0	1467.13129385544	93.4648356718692	4056.83246147834	0	0.0142283373617944	1.94045116981722	5.52524921102391	2.00507482241567	0.489069501034683
2011.6762295082	2011	248	99.768089810472	0.272337855260984	28.8181647237939	49.0275141032546	2.03680082839792	5.30544874086514	83.0569609254895	0	1267.39877255835	93.4465500873834	4085.16405645376	0	0.0120013574548618	1.64146241677193	5.58359958602213	1.75225219389401	0.723822861531331	99.7672677608568	0.272357849653656	28.819843793949	50.6524705900673	1.98034501301094	5.48618651639249	83.1086488006872	0	1306.77278742266	93.4465687045497	4089.21026885179	0	0.0123868588944657	1.69609135737838	5.68802807165302	1.81291849547108	0.684697301448557	99.7664696543713	0.272377005242492	28.8214493798852	52.2739888538419	1.92764231722431	5.66654150808995	83.1582221678402	0	1346.14423039261	93.4465872936193	4093.25641451561	0	0.0127707584280492	1.75060467075347	5.7887253553379	1.87345624185492	0.645571741365782	99.7649423389104	0.272412932774024	28.8244519834603	55.5067107122771	1.83349628445205	6.02610313999523	83.2513429306419	0	1424.87940064942	93.4466243877934	4101.34852107814	0	0.0135337707651545	1.85928441627559	5.979480562215	1.99414606904288	0.567320621200233	99.7635022350325	0.272445889279972	28.8271950173393	58.7256796785602	1.75436273008114	6.38413363658097	83.3369275748753	0	1503.60428332878	93.4466613705522	4109.44040701638	0	0.0142904322394585	1.96750165426645	6.15692029324409	2.11432167545791	0.489069501034683
2011.67896174863	2011	249	97.7816475734952	0.272827067554476	28.2966513262618	50.4252596368232	2.33856136430349	5.39003482676028	84.3215226003707	0	1307.2802262496	93.4286052831251	4156.05479867298	0	0.0121329631295824	1.67972626050852	5.04544098251615	1.7669331987784	0.723822861531331	97.7794437186376	0.272870137465086	28.3000536103012	52.0414740917021	2.29380708009173	5.56697093355847	84.435959188439	0	1346.62496604549	93.4286397439939	4159.59287126786	0	0.0125111941726738	1.73404652350284	5.13586269139392	1.8257761267583	0.684697301448557	97.7773034529669	0.272911466478862	28.3033108904344	53.6542442065435	2.25273120015787	5.74353279057734	84.5460296542349	0	1385.96555102446	93.4286741187248	4163.12253480787	0	0.01288798101856	1.78825189658344	5.22307071648249	1.88449514652744	0.645571741365782	97.7732060115347	0.272989189009048	28.3094152095931	56.8694618893193	2.18161473771827	6.0955337552771	84.7537176858192	0	1464.63449114943	93.4287426245897	4170.15971658911	0	0.0136372383204148	1.89631797399418	5.38832068984174	2.00156123609459	0.567320621200233	97.7693404947985	0.273060777074564	28.3150109426806	60.070930681593	2.12521213560902	6.44603772085955	84.9458172298491	0	1543.28745007042	93.4288108263137	4177.17164268523	0	0.0143807666574547	2.00392449471708	5.54209530747778	2.11813108027298	0.489069501034683
2011.68169398907	2011	250	96.221999484992	0.273289787452387	27.8929913727251	51.4525168097197	2.64795412214041	5.56698974083617	85.548973503374	0	1341.40743089557	93.410933102218	4213.35130790713	0	0.012211779424412	1.70768721238496	5.2584582738815	1.83845793300157	0.723822861531331	96.2183547256738	0.273350748579852	27.8975550669613	53.0595910242776	2.61421903807045	5.74396226870254	85.7152495813722	0	1380.79483588085	93.4109811445292	4216.45191380485	0	0.0125839431135354	1.76169393541352	5.34968407200427	1.89751679047732	0.684697301448557	96.2148142760329	0.273409205432003	27.9019178256771	54.6632224564569	2.58410571749858	5.92055666203986	85.8752347544249	0	1420.17676486112	93.4110290243644	4219.53855937323	0	0.012954786806019	1.81558640831104	5.43768490956929	1.95644965080499	0.645571741365782	96.2080338655008	0.273519035768385	27.9100766592714	57.8601746868421	2.53474465318707	6.27261259242945	86.1772580349761	0	1498.92463347805	93.4111243347179	4225.67508838771	0	0.0136925280521079	1.92302863361086	5.60448598573354	2.07393781758251	0.567320621200233	96.2016343272188	0.273620085889652	27.9175356196261	61.0434040031986	2.4998714553252	6.62316019078335	86.4568088431997	0	1577.65179273678	93.4112190990119	4231.76971404018	0	0.0144250297459875	2.03001394002974	5.75976478859994	2.19092318381494	0.489069501034683
2011.68442622951	2011	251	94.7168211779688	0.273729672242988	27.5013901802059	52.6915241175954	2.96286945524738	5.6569436731657	86.7453093964469	0	1378.18789344787	93.3935720426875	4280.88408681715	0	0.0123085612805676	1.74152809833002	4.11209874108611	1.85939443962406	0.723822861531331	94.7115271780567	0.273808177248143	27.5069687061864	54.289474765989	2.93997520742918	5.83255310779648	86.9649136664003	0	1417.57938265976	93.3936310009943	4283.44184874799	0	0.0126742644543797	1.79522314030636	4.18078932840363	1.91792838408015	0.684697301448557	94.7063834968725	0.273883412014115	27.5122938669671	55.8839847147292	2.9206487163654	6.00778599500747	87.1762987429931	0	1456.96428167729	93.3936897081092	4285.98118297859	0	0.0130387844297282	1.84880450170841	4.24706443971317	1.97633712631711	0.645571741365782	94.6965293713651	0.274024653062474	27.5222319867251	59.0627072112117	2.89269959371743	6.35712420360885	87.5756163960725	0	1535.71492297753	93.3938064369459	4291.01140162675	0	0.0137642857785977	1.95562626696163	4.37272176344546	2.09277957138342	0.567320621200233	94.687224696795	0.274154486058196	27.5312939686935	62.2277341918725	2.87902316349072	6.70496187661799	87.9455613263355	0	1614.44087703463	93.3939223467941	4295.98653156936	0	0.0144850859597877	2.06199353938366	4.48974414980438	2.20872275151413	0.489069501034683
2011.68715846995	2011	252	94.2712561149377	0.273774718035071	27.3775399760367	54.2468214870908	3.31293728439042	5.808571699983	86.8553524880851	0	1424.32004297694	93.3765718552165	4362.0720727163	0	0.0124360213638815	1.78435256614097	6.42181823214577	1.90615752563366	0.723822861531331	94.265404700604	0.273867009789442	27.3841615974738	55.8349564007131	3.30162511765855	5.98330936921878	87.1142407683868	0	1463.72899019428	93.3766387549936	4363.99275172118	0	0.0127944658887647	1.83770765556104	6.52422778189531	1.96444141141445	0.684697301448557	94.2597189637313	0.273955408547513	27.3904795356265	57.4196434880919	3.29382552400733	6.15767024434153	87.3634969838112	0	1503.12995637741	93.3767052937692	4365.88828074016	0	0.0131518810825726	1.89094961009293	6.62305697528863	2.0226001177845	0.645571741365782	94.2488250725985	0.274121238321043	27.4022631934979	60.5787094751113	3.2887650549582	6.50526453578206	87.834518706544	0	1581.90882517387	93.3768373962539	4369.61326523586	0	0.0138636318131558	1.99709428570322	6.81049563582118	2.13854277982378	0.567320621200233	94.2385369967521	0.274273536430443	27.4130005364689	63.7240804179413	3.29775769505067	6.85135961604105	88.2711002867859	0	1660.65817068974	93.3769683489578	4373.26323480276	0	0.0145712885313695	2.1027868884398	6.98512750094739	2.25398686752633	0.489069501034683
