			Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1
Time (y)	Year	DOY	DAYL	DAYLGE	DAVTMP	LT50	RAIN	EVAP	TRAN	DRAIN	WAL	WCLM	ROOTD	WCL	TRANRF	CLV	CLVD	CRES	CRT	CST	CSTUB	DM	TILTOT	TILV	TILG1	TILG2	TSIZE	PHEN	VERND	VERN	HARVFRIN	HARVFR	RES	RESMOB	SLANEW	SLA	LAI	LINT	PHOT	LERV	LERG	RLEAF	RDRT	RDLVD	DEBUG
2011.66530054645	2011	244	0.459247667007251	0.454602774050734	8.3	-4.789	5.4	0.7823650726295	0.365719179542388	0	111.33	35.053027	0.206710500603276	20.4836578840608	1	42.1696503428582	0	1.81635193117651	53.5796657513342	0	0	982.512139231818	2921	2921	0	0	0.0144367169951586	0.01	21	0	0	0	0.0462170353588872	0	0.03713	0.022938914	0.967325982624895	0.429720943707481	4.10076259959682	0.005095	0.006315	0.0757990867579909	0.00707907	0.0309851061265427	0
2011.66803278689	2011	245	0.461280244151227	0.460315469789845	5.65	-4.789	0	1.20860207180097	0.783397928199029	0	115.340084252172	35.053027	0.206221356127407	20.4403064142522	1	42.9180270552425	0.298521906652617	4.13090293030091	53.2943004515426	0	0	1063.6403279663	2920.99395981577	2920.99395981577	0	0	0.0146929530309434	0	21	0	0	0	0.0977028736281528	0.67784511584981	0.0346052349126643	0.0232850768913396	0.999349560005915	0.440226115537932	4.26940155406619	0.0032845	0.0020905	0	0.004818885	0.0216493326460867	0
2011.67076502732	2011	246	0.463317861141969	0.466042330359666	8.45	-4.9863178185882	0	1.0701448667024	0.773203508885605	0	113.348084252172	32.43238948864	0.206254070804452	18.9866788621991	1	43.4353323718741	0.498876143399453	6.56014802134746	53.3133332431421	0	0	1140.31944531754	2920.90846931689	2920.90846931689	0	0	0.0148704873254834	0	22	0	0	0	0.145234558045691	1.94797636882166	0.0303020050033316	0.0234737983542608	1.01959223354767	0.446766570002523	4.81934112418492	0.0052075	0.0065775	0.0771689497716895	0.007207005	0.0265637136432493	0
2011.67349726776	2011	247	0.465360186705594	0.471782424692507	8.55	-5.12726907160105	0	1.09343362181247	0.390262205121564	0	111.504735876584	30.0470859274007	0.207404125868659	17.7473608605664	1	22.3317231505208	0.7986627979635	3.74022764425013	53.9872483051885	0	0	607.514267739237	2994.75014375215	2994.75014375215	0	0	0.00745695703433248	0	23	0	0.49	0.497411055564181	0.158547048346229	1.19638641647117	0.0290884789790358	0.0236752760818325	0.528709710971628	0.264326489244875	2.76640640167572	0.0052825	0.0067525	0.0780821917808219	0.007292295	0.022267843140123	0.49
2011.6762295082	2011	248	0.467406899777088	0.477534850413401	10.2	-5.25564581996528	0	1.28315734052969	0.502459960396697	0	110.02104004965	29.6472756803152	0.207015899572266	17.4951587068252	1	23.5893464248639	0.943727813128524	3.94991926804152	53.7586972642679	0	0	643.92740921198	3085.00470801262	3085.00470801262	0	0	0.00764645394660037	0	24	0	0	0	0.158515260180418	1.26326232185762	0.0290913810439283	0.0240012413404599	0.566173596606873	0.280155735871649	3.24520372537155	0.00652	0.00964	0.0931506849315069	0.00869958	0.0256496052263929	0
2011.67896174863	2011	249	0.469457688946545	0.483298732283714	8.25	-5.33647055713431	0	0.974922427390594	0.426531782445584	0	108.235422748723	29.1661069115396	0.206526287467403	17.1911156221555	1	25.19002577875	1.12473897365143	4.09023639620378	53.4719972805075	0	0	687.028459958459	3195.92675534919	3195.92675534919	0	0	0.00788191585948838	0	0	1	0	0	0.154457127069334	1.28125103129182	0.0294616924477106	0.0243661582675201	0.613784154887934	0.299781661428284	3.09379967857119	0.0050575	0.0062275	0.0753424657534247	0.007036425	0.0198609637072781	0
2011.68169398907	2011	250	0.471512251900102	0.489073220629853	9.2	-5.45395796625401	0	0.916360516019356	0.436029626241893	0	106.833968538887	28.7884582427613	0.206331710542655	16.9669847139739	1	26.4457208305089	1.27964830085582	4.41134035783297	53.3585328534864	0	0	726.402822976151	3284.6168849179	3283.68948748786	0.927397430038409	0	0.00805138673917824	0	0	1	0	0	0.158006949166139	1.40728326896313	0.0291377838924126	0.0246422562024161	0.651682228162971	0.315020728438151	3.3252182050017	0.00577	0.00789	0.0840182648401826	0.00784668	0.0213131744077411	0
2011.68442622951	2011	251	0.473570294856369	0.494857489759329	10.8	-5.54143778075335	0	0.263277128060009	0.137263321443606	0	105.481578396626	28.4240308263611	0.205980778145381	16.7395295718799	1	27.937070724143	1.45988604216544	4.67047049685452	53.1545683064228	0	0	770.027468339329	3390.57100042689	3388.29185911507	2.27914131181989	0	0.00823963595530829	0	0	1	0	0	0.158302669331643	1.49213957946889	0.0291107887502486	0.0249156304853886	0.696069731006916	0.332448064553847	2.47925152257285	0.00697	0.01069	0.0986301369863014	0.00921132	0.0240398095701661	0
2011.68715846995	2011	252	0.475631531999061	0.500650736366108	12.1	-5.58741854892081	0	1.22387866057316	0.701849244517407	0	105.081037947122	28.3160975335819	0.205490057983884	16.6450380857045	1	29.8000732942868	1.68212795802036	3.51079320430571	52.8708075378787	0	0	787.374302381135	3519.3970273872	3515.02520978146	4.3718176057378	0	0.00846738036725866	0	0	1	0	0	0.117027426124275	0.811418846465757	0.0328612628213177	0.0252141250976529	0.751382775961374	0.353545744044662	4.46261268296644	0.007945	0.012965	0.110502283105023	0.01032009	0.0262842595257389	0
