			Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1
Time (y)	Year	DOY	DAYL	DAYLGE	DAVTMP	LT50	RAIN	EVAP	TRAN	DRAIN	WAL	WCLM	ROOTD	WCL	TRANRF	CLV	CLVD	CRES	CRT	CST	CSTUB	DM	TILTOT	TILV	TILG1	TILG2	TSIZE	PHEN	VERND	VERN	HARVFRIN	HARVFR	RES	RESMOB	SLANEW	SLA	LAI	LINT	PHOT	LERV	LERG	RLEAF	RDRT	RDLVD	DEBUG
2011.41393442623	2011	152	0.406909610695182	0.139727908504565	12.7	-4.789	0	0.803379602444094	0.420620397555906	0	141.3	32.906847	0.293096142221175	21.3467423291728	1	37.2391706254569	0	3.7826834558939	64.5654229034656	0	0	922.1042114075	5630	5630	0	0	0.00661441751784313	0.01	8	0	0	0	0.1025557472002	1.15799862280787	0.0318922243923011	0.0226134	0.842104261021706	0.372347033752473	3.8096248215963	0.008395	0.014015	0.113392857142857	0.016002	0.0405532129212574	0
2011.41666666667	2011	153	0.406218787281526	0.137446457336613	13.45	-4.98061123216692	2.7	0.235371473436619	0.0242912323196241	0	140.076	31.40840921088	0.292738505774901	20.3921860087446	1	37.0550671390197	0.595901208348561	6.81542414155621	64.3572639800248	0	0	1007.07378903598	5697.55226229489	5697.55226229489	0	0	0.00650368183267783	0	8	0	0	0	0.171443143719804	3.19329147820581	0.0285650233693068	0.0227165167676051	0.841762053988275	0.372228223675669	2.59770081535202	0.0089575	0.0153275	0.120089285714286	0.016947	0.0373263832454315	0
2011.4193989071	2011	154	0.405558855329222	0.135267025525833	14.85	-5.09962221054522	8.8	0	0	0	142.305896780747	32.906847	0.292380472397753	21.3002384580832	1	37.4339730089657	1.20163059427429	7.69228388401904	64.1497089768579	0	0	1050.87606606137	5884.08837333878	5884.08837333878	0	0	0.00636189850216759	0	8	0	0	0	0.187768146897851	3.76583540060209	0.0277689155230462	0.0228738266307915	0.85625820870881	0.377241462286205	1.3160468081113	0.0100075	0.0177775	0.132589285714286	0.018711	0.0418802879323461	0
2011.42213114754	2011	155	0.404930337328035	0.133191338599853	15.8	-5.08433850936617	20.1	0	0	15.7863008717451	150.891832228569	32.906847	0.292022043356039	21.2769479162646	1	37.341822698872	1.85173302796853	8.00886181458019	63.9427563802692	0	0	1071.18945040541	6126.0715524561	6126.0715524561	0	0	0.00609555771249533	0	8	0	0	0	0.194382333582649	3.9809802839274	0.0274455267252237	0.0229535648061293	0.857127947297548	0.377540969738589	1.10918362943508	0.01072	0.01944	0.141071428571429	0.019908	0.0397843673503836	0
2011.42486338798	2011	156	0.40433373797318	0.131221063319617	16.95	-5.06891460220242	4.3	0.747139085670994	0.292697475079619	3.04583656075061	154.99124937	32.906847	0.291663219924301	21.2536317471774	1	37.2266941992459	2.52146400723813	8.08572124640922	63.7364046795567	0	0	1085.43543574876	6407.64905653051	6407.64905653051	0	0	0.00580972738532012	0	8	0	0	0	0.196369206573539	4.03663131075606	0.0273482872237662	0.0230293753564736	0.857307513995092	0.377602788266542	3.85404376631673	0.0115825	0.0214525	0.151339285714286	0.021357	0.0344127920025073	0
2011.42759562842	2011	157	0.403769542793653	0.129357803149449	15.45	-5.05327255323979	0	0.747408612609731	0.426591387390268	0	154.99124937	32.906847	0.291304003385317	21.2302900341758	1	38.7762849482044	3.22974389882853	8.0872489808958	63.5306523670084	0	0	1135.64853223424	6727.95657060636	6727.95657060636	0	0	0.00576345648805365	0	8	0	0	0	0.190042016025259	3.98055651057688	0.0276577935418018	0.0232905220589699	0.903119919951057	0.393175482489282	4.03848858796602	0.0104575	0.0188275	0.137946428571429	0.019467	0.0407910928773914	0
2011.43032786885	2011	158	0.403238216805209	0.127603093808483	15.6	-5.03976518557778	3.7	0.63791607064116	0.272144496905671	1.37853655321171	153.81724937	32.6575900997877	0.29094439503009	21.0529528016171	1	40.3380482681352	3.85285705456793	8.319261625685	63.3254979378993	0	0	1190.00165892442	7013.73723234402	7013.73723234402	0	0	0.00575129163409705	0	8	0	0	0	0.188323809288164	4.07819764326251	0.0277417660864615	0.0235413352340094	0.949611516965822	0.408580754626044	4.00348189314877	0.01057	0.01909	0.139285714285714	0.019656	0.0397206305106056	0
2011.43306010929	2011	159	0.402740203195095	0.125958398926999	13.95	-5.02682858479854	0	0.971208224531288	0.624791775468713	0	154.99124937	32.906847	0.290584396157853	21.1835303125192	1	41.7975012923723	4.49270381985172	8.62189287638283	63.120939890488	0	0	1244.21854662566	7303.71986715172	7303.71986715172	0	0	0.00572276895234652	0	8	0	0	0	0.188352813823511	4.22684319826888	0.0277403488427254	0.0237676834241374	0.993429778637081	0.422742022244027	4.77656678832178	0.0093325	0.0162025	0.124553571428571	0.017577	0.0421832193790777	0
2011.43579234973	2011	160	0.402275922045704	0.124425105831257	12.35	-5.08879199751929	6.9	0.429246716553327	0.168611650939703	4.44346977184351	153.39524937	32.5679934968153	0.290224008076057	20.9513153992646	1	43.7563464254602	5.03786178922972	8.92983527300981	62.9169767260131	0	0	1307.56161992946	7567.7993755615	7567.7993755615	0	0	0.00578191152460534	0	8	0	0	0	0.186721458673023	4.36064047765582	0.0278200469826481	0.0240122297332042	1.05068744265382	0.440736883151899	3.75817851928056	0.0081325	0.0134025	0.110267857142857	0.015561	0.0388165479180512	0
